DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55783423		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		89560	82544	rs11684367-G	rs11684367	0	11684367	intergenic_variant	1	0.76	6E-9	8.221848749616356		1.08		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55783668		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		89805	82299	rs4355154-A	rs4355154	0	4355154	intergenic_variant	1	0.66	6E-17	16.221848749616356		1.11		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55783972		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		90109	81995	rs7574127-C	rs7574127	0	7574127	intergenic_variant	1	0.74	2E-30	29.69897000433602		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55784382		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		90519	81585	rs41393947-A	rs41393947	0	41393947	intergenic_variant	1	0.14	1E-20	20.0		1.15		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55784746		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		90883	81221	rs732132-C	rs732132	0	732132	intergenic_variant	1	0.74	8E-31	30.096910013008056		1.17		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55785079		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		91216	80888	rs2009262-T	rs2009262	0	2009262	intergenic_variant	1	0.79	4E-36	35.39794000867204		1.2		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55785926		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		92063	80041	rs17047234-A	rs17047234	0	17047234	intergenic_variant	1	0.77	1E-34	34.0		1.19		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55787754		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		93891	78213	rs59556444-T	rs59556444	0	59556444	intergenic_variant	1	0.8	1E-33	33.0		1.19		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55788524		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		94661	77443	rs60502593-A	rs60502593	0	60502593	intergenic_variant	1	0.74	5E-30	29.30102999566398		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55789140		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		95277	76827	rs12053302-T	rs12053302	0	12053302	intergenic_variant	1	0.8	4E-33	32.39794000867204		1.19		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55789226		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		95363	76741	rs12052960-C	rs12052960	0	12052960	intergenic_variant	1	0.65	5E-23	22.30102999566398		1.13		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55789463		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		95600	76504	rs9752731-T	rs9752731	0	9752731	intergenic_variant	1	0.65	5E-23	22.30102999566398		1.13		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55790376		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		96513	75591	rs6755586-A	rs6755586	0	6755586	intergenic_variant	1	0.74	3E-30	29.522878745280337		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793059		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99196	72908	rs7588311-G	rs7588311	0	7588311	intergenic_variant	1	0.75	2E-30	29.69897000433602		1.17		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793088		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99225	72879	rs7602099-T	rs7602099	0	7602099	intergenic_variant	1	0.63	1E-22	22.0		1.12		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793294		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99431	72673	rs62167694-T	rs62167694	0	62167694	intergenic_variant	1	0.74	4E-30	29.397940008672037		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793461		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99598	72506	rs6754472-T	rs6754472	0	6754472	intergenic_variant	1	0.74	3E-30	29.522878745280337		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793589		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99726	72378	rs6710717-A	rs6710717	0	6710717	intergenic_variant	1	0.63	2E-22	21.69897000433602		1.12		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793592		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99729	72375	rs6754619-T	rs6754619	0	6754619	intergenic_variant	1	0.63	2E-22	21.69897000433602		1.12		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793827		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		99964	72140	rs6739641-C	rs6739641	0	6739641	intergenic_variant	1	0.74	2E-30	29.69897000433602		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793908		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		100045	72059	rs10168540-T	rs10168540	0	10168540	intergenic_variant	1	0.74	3E-30	29.522878745280337		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793998		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		100135	71969	rs144463004-C	rs144463004	0	144463004	intergenic_variant	1	0.8	9E-33	32.045757490560675		1.19		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55793999		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		100136	71968	rs146607714-A	rs146607714	0	146607714	intergenic_variant	1	0.8	8E-33	32.096910013008056		1.19		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55794885		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		101022	71082	rs6545515-C	rs6545515	0	6545515	intergenic_variant	1	0.74	1E-30	30.0		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55794916		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		101053	71051	rs6545516-C	rs6545516	0	6545516	intergenic_variant	1	0.74	1E-30	30.0		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55795387		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		101524	70580	rs55714636-C	rs55714636	0	55714636	intergenic_variant	1	0.63	6E-22	21.221848749616356		1.12		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
2022-08-15	34382107	Wei J	2021-08-11	Hernia	www.ncbi.nlm.nih.gov/pubmed/34382107	Identification of fifty-seven novel loci for abdominal wall hernia development and their biological and clinical implications: results from the UK Biobank.	Inguinal hernia	13,047 European ancestry cases, 262,499 European ancestry controls	4,450 European ancestry cases, 87,398 European ancestry controls	2p16.1	2	55795404		PNPT1 - EFEMP1	ENSG00000138035	ENSG00000115380		101541	70563	rs200658489-G	rs200658489	0	200658489	intergenic_variant	1	0.75	4E-29	28.397940008672037		1.16		Affymetrix [8568156] (imputed)	N	Inguinal hernia	http://purl.obolibrary.org/obo/HP_0000023	GCST90027168	Genome-wide genotyping array
